"project_id","project_year","currently_requested_funds","plan_id","plan_name","global_clusters","organisation_ids","organisation_names","question","answer"
50672,2017,"56553114",1117,"Pakistan Humanitarian Strategic Plan 2017","Food Security","3049","World Food Programme","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
50546,2017,"6000000",1117,"Pakistan Humanitarian Strategic Plan 2017","Nutrition","3049","World Food Programme","Project Priority","IDPs in KP/FATA"
50546,2017,"6000000",1117,"Pakistan Humanitarian Strategic Plan 2017","Nutrition","3049","World Food Programme","Gender Marker","2b-The principal purpose of the project is to advance gender equality"
50596,2017,"2500000",1117,"Pakistan Humanitarian Strategic Plan 2017","Nutrition","3049","World Food Programme","Project Priority","Malnutrition emergency"
50596,2017,"2500000",1117,"Pakistan Humanitarian Strategic Plan 2017","Nutrition","3049","World Food Programme","Gender Marker","2b-The principal purpose of the project is to advance gender equality"
50086,2017,"21359506",1148,"Yemen Humanitarian Response Plan 2017","Agriculture","4399","Food and Agriculture Organization of the United Nations","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
52193,2017,"500000",1112,"Dominica Flash Appeal 2017","Agriculture","4399","Food and Agriculture Organization of the United Nations","No field questions","No field answers"
51066,2017,"100000",1107,"Madagascar Flash Appeal 2017","Food Security","5373","Catholic Relief Services","No field questions","No field answers"
47548,2017,"782821",489,"Cameroon 2017","Early Recovery","8522","ACT Alliance / Lutheran World Federation","Response Type","Refugee"
47548,2017,"782821",489,"Cameroon 2017","Early Recovery","8522","ACT Alliance / Lutheran World Federation","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
47548,2017,"782821",489,"Cameroon 2017","Early Recovery","8522","ACT Alliance / Lutheran World Federation","Subset Of Plan","Lake Chad Basin"
47548,2017,"782821",489,"Cameroon 2017","Early Recovery","8522","ACT Alliance / Lutheran World Federation","Project Priority","High"
48094,2017,"1030207",430,"Nigeria 2017","Emergency Shelter and NFI","2178","Norwegian Refugee Council","Project Priority","High"
48094,2017,"1030207",430,"Nigeria 2017","Emergency Shelter and NFI","2178","Norwegian Refugee Council","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49537,2017,"1447751",45,"Syria Humanitarian Response Plan 2017","Health","2723","Qatar Red Crescent Society","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
50715,2017,"320225",1106,"Iraq 2017","Protection","2991","Norwegian People's Aid","Subset Of Plan","A. First-Line Response"
50715,2017,"320225",1106,"Iraq 2017","Protection","2991","Norwegian People's Aid","Project Priority","High"
50715,2017,"320225",1106,"Iraq 2017","Protection","2991","Norwegian People's Aid","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
48651,2017,"641900",552,"Somalia 2017","Water Sanitation Hygiene","2349","YME Foundation","Project Grouping 1","Water, Sanitation and Hygiene"
48651,2017,"641900",552,"Somalia 2017","Water Sanitation Hygiene","2349","YME Foundation","Project Grouping 2","A - High"
48651,2017,"641900",552,"Somalia 2017","Water Sanitation Hygiene","2349","YME Foundation","Custom Location","South Central"
48651,2017,"641900",552,"Somalia 2017","Water Sanitation Hygiene","2349","YME Foundation","Project Priority","A - High"
48651,2017,"641900",552,"Somalia 2017","Water Sanitation Hygiene","2349","YME Foundation","Subset Of Plan","Pre-famine scale up"
48651,2017,"641900",552,"Somalia 2017","Water Sanitation Hygiene","2349","YME Foundation","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
52112,2017,"600000",1034,"Central African Republic 2017","Early Recovery","7481","World Vision Central African Republic","Project Priority","B. High"
52112,2017,"600000",1034,"Central African Republic 2017","Early Recovery","7481","World Vision Central African Republic","Custom Location","Ouham"
52112,2017,"600000",1034,"Central African Republic 2017","Early Recovery","7481","World Vision Central African Republic","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
48076,2017,"8300000",430,"Nigeria 2017","Camp Coordination / Management","2986","International Organization for Migration","Project Priority","High"
48076,2017,"8300000",430,"Nigeria 2017","Camp Coordination / Management","2986","International Organization for Migration","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
48078,2017,"2000000",430,"Nigeria 2017","Health","2986","International Organization for Migration","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
48078,2017,"2000000",430,"Nigeria 2017","Health","2986","International Organization for Migration","Project Priority","High"
49939,2017,"1062250",429,"Haiti 2017","Water Sanitation Hygiene","5373","Catholic Relief Services","Custom Location","Grand'Anse"
49939,2017,"1062250",429,"Haiti 2017","Water Sanitation Hygiene","5373","Catholic Relief Services","Project Priority","NOT SPECIFIED"
49939,2017,"1062250",429,"Haiti 2017","Water Sanitation Hygiene","5373","Catholic Relief Services","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
51407,2017,"7229250",552,"Somalia 2017","Early Recovery","2178","Norwegian Refugee Council","Project Priority","A - High"
51407,2017,"7229250",552,"Somalia 2017","Early Recovery","2178","Norwegian Refugee Council","Project Grouping 1","Food Security"
51407,2017,"7229250",552,"Somalia 2017","Early Recovery","2178","Norwegian Refugee Council","Project Grouping 2","A - High"
51407,2017,"7229250",552,"Somalia 2017","Early Recovery","2178","Norwegian Refugee Council","Custom Location","Multi Zone"
51407,2017,"7229250",552,"Somalia 2017","Early Recovery","2178","Norwegian Refugee Council","Subset Of Plan","Pre-famine scale up"
51407,2017,"7229250",552,"Somalia 2017","Early Recovery","2178","Norwegian Refugee Council","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49227,2017,"3000000",424,"Republic of South Sudan 2017","Health","8605","International Medical Corps UK","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49205,2017,"4500000",424,"Republic of South Sudan 2017","Health","47","The Mentor Initiative","Project Priority","Not Applicable"
49205,2017,"4500000",424,"Republic of South Sudan 2017","Health","47","The Mentor Initiative","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
50693,2017,"500000",1126,"Kenya Flash Appeal 2017","Water Sanitation Hygiene","2886","Agency for Technical Cooperation and Development","Custom Location","NOT SPECIFIED"
50693,2017,"500000",1126,"Kenya Flash Appeal 2017","Water Sanitation Hygiene","2886","Agency for Technical Cooperation and Development","Project Priority","NOT SPECIFIED"
50634,2017,"500000",1117,"Pakistan Humanitarian Strategic Plan 2017","Protection","2497","Trocaire","Project Priority","Returnees"
50634,2017,"500000",1117,"Pakistan Humanitarian Strategic Plan 2017","Protection","2497","Trocaire","Gender Marker","2b-The principal purpose of the project is to advance gender equality"
51881,2017,"13433000",1114,"Bangladesh: Rohingya Refugee Crisis 2017","Education","2915","United Nations Children's Fund","No field questions","No field answers"
51704,2017,"10130398",1109,"Sudan 2017","Water Sanitation Hygiene","2915","United Nations Children's Fund","Project Priority","Top priority"
51704,2017,"10130398",1109,"Sudan 2017","Water Sanitation Hygiene","2915","United Nations Children's Fund","Response Type","Refugee"
51704,2017,"10130398",1109,"Sudan 2017","Water Sanitation Hygiene","2915","United Nations Children's Fund","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49635,2017,"5683592",45,"Syria Humanitarian Response Plan 2017","Coordination and support services","1472","iMMAP","Gender Marker","1-The project is designed to contribute in some limited way to gender equality"
51868,2017,"7000000",1114,"Bangladesh: Rohingya Refugee Crisis 2017","Health","4293","United Nations Population Fund","No field questions","No field answers"
49626,2017,"2072300",45,"Syria Humanitarian Response Plan 2017","Water Sanitation Hygiene","1418","Qatar Charity","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
51773,2017,"900000",45,"Syria Humanitarian Response Plan 2017","Water Sanitation Hygiene","1418","Qatar Charity","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49743,2017,"14595000",45,"Syria Humanitarian Response Plan 2017","Education","1418","Qatar Charity","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49384,2017,"6164720",45,"Syria Humanitarian Response Plan 2017","Education","1418","Qatar Charity","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49386,2017,"5306750",45,"Syria Humanitarian Response Plan 2017","Education","1418","Qatar Charity","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49482,2017,"3106500",45,"Syria Humanitarian Response Plan 2017","Education","1418","Qatar Charity","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49405,2017,"1207500",45,"Syria Humanitarian Response Plan 2017","Education","1418","Qatar Charity","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49517,2017,"864195",45,"Syria Humanitarian Response Plan 2017","Early Recovery","1418","Qatar Charity","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49474,2017,"1535804",45,"Syria Humanitarian Response Plan 2017","Early Recovery","1418","Qatar Charity","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
51774,2017,"2200000",45,"Syria Humanitarian Response Plan 2017","Emergency Shelter and NFI","1418","Qatar Charity","Gender Marker","1-The project is designed to contribute in some limited way to gender equality"
51770,2017,"7272180",45,"Syria Humanitarian Response Plan 2017","Food Security","1418","Qatar Charity","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
