id,text,predicted_class,predicted_confidence
279479,"Ensuring access to lifesaving health, water, sanitation and hygiene, child protection, education supplies and services, and provision of cash support, for children and families in Ukraine
---- Health",Partial,0.028033057
279480,"Ensuring access to lifesaving health, water, sanitation and hygiene, child protection, education supplies and services, and provision of cash support, for children and families in Ukraine
---- WASH",Partial,0.026836127
279481,"Ensuring access to lifesaving health, water, sanitation and hygiene, child protection, education supplies and services, and provision of cash support, for children and families in Ukraine
---- Protection",Partial,0.028008014
279482,"Ensuring access to lifesaving health, water, sanitation and hygiene, child protection, education supplies and services, and provision of cash support, for children and families in Ukraine
---- Education",Partial,0.02832616
279528,"Ensuring access to lifesaving health, water, sanitation and hygiene, child protection, education supplies and services, and provision of cash support, for children and families in Ukraine
---- WASH",Partial,0.026836127
279529,"Ensuring access to lifesaving health, water, sanitation and hygiene, child protection, education supplies and services, and provision of cash support, for children and families in Ukraine
---- Health",Partial,0.028033057
279532,"Support to humanitarian cash transfers, first-line emergency response, protection and education-in-emergencies to children and the most vulnerable people in Syria.
---- WASH",Partial,0.027322475
279541,"Support to humanitarian cash transfers, first-line emergency response, protection and education-in-emergencies to children and the most vulnerable people in Syria.
---- COVID-19 Assistance
---- Education",Partial,0.029647686
279550,"Support to humanitarian cash transfers, first-line emergency response, protection and education-in-emergencies to children and the most vulnerable people in Syria.
---- Education",Partial,0.026982466
263015,Urban social assistance to support vulnerable and labour constrained households in Harare and Bulawayo.,Full,0.8538451
263025,"Emergency Social Safety Net Assistance for Refugees in Turkey 
(2023 portion)",Full,0.6725394
263033,"Emergency Social Safety Net Assistance for Refugees in Turkey 
(2023 portion)",Full,0.6725394
263115,"Supporting access of the most vulnerable children to essential services and enhancing shock responsive social protection systems integrated for effective preparedness and response
(2023 portion of EUR 3 mio)",Partial,0.18174775
280128,Evolution and strengthening of NRC's cash-based programming,Full,0.9209056
280353,Cash assistance to support the most vulnerable refugees in meeting their basic needs and in accessing education in Uganda,Full,0.99213624
263263,Increasing capacities and scale for Anticipatory Action including through Social Protection systems (part of ECHO/-XA/BUD/2021/91041),Full,0.79011214
263265,Increasing capacities and scale for Anticipatory Action including through Social Protection systems,Full,0.81842417
280684,"Emergency Response to Sudan influx. Since the eruption of conflict in Sudan there has been a steady increase in the influx of people crossing the borders into South Sudan.This project will have a multi-sectoral Protection, CCCM and cash response focusing on providing life-saving assistance to populations crossing the border either in the transit sites or at the point of onward movement. DRC will continue to emphasize the centrality of  protection, ensuring it remains the core of the humanitarian response.",Full,0.5185667
280701,"Emergency Response to Sudan influx. Since the eruption of conflict in Sudan there has been a steady increase in the influx of people crossing the borders into South Sudan.This project will have a multi-sectoral Protection, CCCM and cash response focusing on providing life-saving assistance to populations crossing the border either in the transit sites or at the point of onward movement. DRC will continue to emphasize the centrality of  protection, ensuring it remains the core of the humanitarian response.",Full,0.5185667
280702,"Emergency Response to Sudan influx. Since the eruption of conflict in Sudan there has been a steady increase in the influx of people crossing the borders into South Sudan.This project will have a multi-sectoral Protection, CCCM and cash response focusing on providing life-saving assistance to populations crossing the border either in the transit sites or at the point of onward movement. DRC will continue to emphasize the centrality of  protection, ensuring it remains the core of the humanitarian response.",Full,0.5185667
280823,"Beledweyn Floods Response. IRS proposed project aims to address the immediate needs of the affected communities. The project will provide water trucking to 1,340 HHs (8,040 people) for two months. The project will provide NFI items to 1,340HHs (8,040 people). The project will provide unconditional cash transfers to 1,340HHs (8,040 people) to improve household food security and other basic needs.",Full,0.52695215
280929,Provision of Protection Cash Assistance and Case Management Programme,Full,0.96300393
280930,Provision of Protection Cash Assistance and Case Management Programme,Full,0.96300393
281145,"Emergency response in support to Palestine refugees in Syria affected by the earthquake
--- Emergency multi-purpose cash assistance",Full,0.98210436
281213,Syria Joint Response: top up 2023 & re-programing to respond to impact of earthquakes (Multi-Purpose Cash)	Financial,Full,0.894475
263663,Towards an inclusive national social protection system and accelerating decent job opportunities for Syrians and vulnerable Jordanian,Partial,0.29257005
281584,"Burkina Faso/CE	Burkina Faso	Concern Worldwide
Burkina Faso HRP 2024		Food Security	Pouytenga Emergency Food and Livelihoods activity - Cash and food distribution programme for IDPs",Full,0.56006414
281766,"Supporting access of the most vulnerable children to essential services and enhancing shock responsive social protection systems integrated for effective preparedness and response
(2022 portion of EUR 3 mio)",Partial,0.1637486
281873,"Establishment of an Integrated Primary Healthcare and Nutrition Facility, and furnish Multi-Purpose Centre (MPC) in Camp 11, Ukhiya, Cox’s Bazar",Partial,0.15805958
281886,WFP Emergency Multi-Purpose Cash Assistance for Sudan Crisis,Full,0.99177516
263951,"Emergency cash, Nutrition, NFI, Health, Protection, Education, Livelihoods	Syria Regional Crisis response – Emergency Assistance for Palestinian Refugees",Partial,0.021352166
282485,"Cash and voucher assistance in humanitarian response
Global Unspecified",Full,0.8463967
282513,"FOOD SECURITY AND AGRICULTURE- Unconditional food assistance to 40,000 IDPs, in the Far North through Cash and In-kind.",Partial,0.049856868
282689,Provision of Multi-Purpose Cash Assistance (MPCA) to address the most urgent needs of drought-affected communities in Kenya,Full,0.98811114
282740,Multi-purpose Cash Response for Food Insecure Households impacted by Drought,Full,0.99232316
264688,Cash Assistance in Re-Emerging Markets in Syria – phase 2 (CARMA2),Full,0.9888759
282843,Improving disaster preparedness and response through strengthening anticipatory action and shock-responsive social protection mechanisms in Kenya,Partial,0.22576629
282847,"Bridging the gap between communities, primary health care and secondary health service providers through tailored support of birth cash assistance and healthcare staff capacity strengthening in Lebanon.
---- HEALTH",Partial,0.40155232
282895,"Provision of cash, protection and services for refugees and asylum seekers with disabilities in the camps in Dadaab and Kakuma areas.",Full,0.8683035
282896,"Provision of cash, protection and services for refugees and asylum seekers with disabilities in the camps in Dadaab and Kakuma areas.",Full,0.8683035
283098,"Enhanced drought preparedness and shock responsive social protection for areas and populations that are prone to food insecurity in Central America (El Salvador, Honduras and Guatemala) and Bolivia
--- Activities NOT COVERED by HRP",Partial,0.16299617
