id,text
306903,"Angola	2023	MDRAO008	WASH, NFIs, protection,Cash	Emergency assistance in response to floods"
306906,"Dominican Republic	2023	Response to Floods	WASH, Health, PRotection, Cash	emergency assistance in response to floods"
306911,"Paraguauy	2023	MDRPY023		WASH, Health, cash"
306912,"Kenya	2023	MDRKE058		Shelter, health, cash"
306919,"E-LWD	livelihood+ Wash	""""""""ADRA’s proposed intervention of Agricultural and WASH Assistance in Dhamar (LWD) remains to be in line with needs as reported in the Yemen HNO 2023 and HRP Strategic objective. The project has been designed to address critical and key gaps in sustainable response in close coordination with the food security and Agricultural cluster objectives by contributing to the provision of capacity building and agricultural input distribution which will assist in the prevention of malnutrition and poverty for the most vulnerable communities. LWD will work in complementarity with ADRA’s Emergency Food Assistance (EFA V) in Dhamar. EFA V will ensure beneficiaries have access to food commodities that satisfy their needs and allow them to utilize their income to meet other needs including the development of stable income streams through unconditional cash assistance. LWD will work as a graduation program for families that have received food assistance in EFA V.
Activities:
• Provide irrigation support and training to help rapidly restore conflict-affected beneficiary households’ capacity to resume small-scale agriculture.
• Provision of water supply system for conflict-affected communities, whose main source of water has been damaged or fallen into disrepair.
• Rehabilitate water sources and WASH infrastructures to improve access to safe water.
• Rehabilitate critical stone roads through Cash for Work (CFW) to link sub-districts and enhance the efficient use of water resources through spate irrigation system."""""""""
307528,Unconditional cash-based transfers to refugees in Somali Region to support their nutrition needs and enabling food systems transformation.
308010,"Provision of food and cash assistance to war-affected Ukrainians and of common services to the humanitarian community responding to the crisis
---- FOOD"
308013,"Provision of food and cash assistance to war-affected Ukrainians and of common services to the humanitarian community responding to the crisis
---- DEMINING"
308014,"Provision of food and cash assistance to war-affected Ukrainians and of common services to the humanitarian community responding to the crisis
---- Support to special operations"
308017,"Essential humanitarian assistance, including protection, shelter and housing, NFIs and cash assistance  for IDPs, returnees and other war-affected populations in Ukraine
---- WASH"
308022,"Essential humanitarian assistance, including protection, shelter and housing, NFIs and cash assistance  for IDPs, returnees and other war-affected populations in Ukraine
---- SHELTER"
308023,"Essential humanitarian assistance, including protection, shelter and housing, NFIs and cash assistance  for IDPs, returnees and other war-affected populations in Ukraine
---- FOOD"
308030,"Essential humanitarian assistance, including protection, shelter and housing, NFIs and cash assistance  for IDPs, returnees and other war-affected populations in Ukraine
---- HEALTH"
308031,"Essential humanitarian assistance, including protection, shelter and housing, NFIs and cash assistance  for IDPs, returnees and other war-affected populations in Ukraine
---- EDUCATION"
308038,"Essential humanitarian assistance, including protection, shelter and housing, NFIs and cash assistance  for IDPs, returnees and other war-affected populations in Ukraine
---- PROTECTION"
308039,"Essential humanitarian assistance, including protection, shelter and housing, NFIs and cash assistance  for IDPs, returnees and other war-affected populations in Ukraine
---- OTHER"
270786,"Ethiopia/CE Protection, Multipurpose Cash Assistance
USAID / BHA
-- Protection"
309931,Needs Assessment in multiple locations in Syria and CTP in ALP.
310726,"Emergency Rapid Response project which includes provision of in kind food and hygiene kits assistance, multi purpose cash assistance and psychological first aid."
312810,"Burkina Faso HRP		Health	""""""""Dewral is a Pulaar word meaning “helping each other.” Dewral: Response and Resilience in Liptako-Gourma links livelihoods and social cohesion to rapid nutrition and food security assistance, supporting participants to meet basic needs and begin looking to the future, strengthening household and community resilience to new shocks and longer-term precarity: ▪ After a rapid onset shock, Dewral’s short-term assistance package will meet vulnerable displaced and host community households’ immediate food, assets, and nutrition needs, and provide basic psychosocial support. ▪ Through longer-term interventions, Dewral supports underserved communities experiencing protracted crises with multipurpose cash assistance (MPCA), nutrition, and livelihoods activities to recover food security and improve child nutrition, and reinforces social cohesion to address underlying trauma, tension, and exclusion."""""""""
270837,"Honduras/Food Security Water, Sanitation and Hygiene,Economic Recovery and Market Systems,Multipurpose Cash Assistance,Agriculture		(USAID/BHA)"
313617,Islamic Republic of Pakistan: Integrated Social Protection Development Program
238667,"BURKINA FASO - Emergency food security and nutrition, WASH, and cash benefits to vulnerable populations affected by the humanitarian crisis in the Sahel (2023 portion)"
238668,"MALI - Emergency food security and nutrition, WASH, and cash benefits to vulnerable populations affected by the humanitarian crisis in the Sahel (2023 portion)"
238669,"NIGER - Emergency food security and nutrition, WASH, and cash benefits to vulnerable populations affected by the humanitarian crisis in the Sahel (2023 portion)"
273899,The Kenya Cash Consortium – Locally-led Multi-Purpose Cash Response to crisis-affected communities in Kenya
274630,"Essential humanitarian assistance, including protection, shelter and housing, NFIs and cash assistance  for IDPs, returnees and other war-affected populations in Ukraine"
274639,Multi-Purpose Cash Assistance for refugees from Ukraine in the Republic of Moldova
275404,Provision of food and cash assistance to war-affected Ukrainians and of common services to the humanitarian community responding to the crisis
276664,"Ukraine HRP	 Children & Youth, PSS, MPC 	Humanitarian Protection for Conflict Affected People in Ukraine"
276840,Cash Assistance in Re-Emerging Markets in Syria – phase 3 (CARMA3)
276842,Integrated Implementation of Multipurpose Cash Assistance to Support the Famine Prevention Response and Crisis-Affected Somali Households
277039,Cash assistance to support the most vulnerable refugees in meeting their basic needs and in accessing education in Uganda
277590,Improving disaster preparedness and response through strengthening anticipatory action and shock-responsive social protection mechanisms in Kenya
278914,Cash assistance for Palestinian refugees affected by the conflict
280828,"Enhanced drought preparedness and shock responsive social protection for areas and populations that are prone to food insecurity in Central America (El Salvador, Honduras and Guatemala) and Bolivia"
280829,"Enhanced drought preparedness and shock responsive social protection for areas and populations that are prone to food insecurity in Central America (El Salvador, Honduras and Guatemala) and Bolivia"
281312,Bangladesh - Strengthening Shock Responsive Social Protection Systems - 2023
281904,"Localising aid and competencies to protect rights in migration routes in Latin America (LACPRiMR)
Protection assistance for refugees and migrants in Lima, Arequipa and Tacna. Multipurpose cash assistance for refugees and migrants in Tacna."
282288,To meet immediate basic needs through multi-purpose cash assistance in Ethiopia.
239005,Emergency aid in the areas of protection and health as well as cash transfers for those in particular need of protection
286727,"Responding to humanitarian needs in South and South-East Madagascar through nutrition, child protection, social protection and education in emergency intervention
---- Nutrition"
286745,Supporting UNRWA's Emergency Cash Assistance and Shelter Assistance following the May and October 2023 escalations
286787,"Enhancing the shock-responsiveness of Education, Child Protection and Social Protection systems, to strengthen disaster preparedness and ensure the humanitarian assistance to children and population vulnerable to multi-hazard in the Caribbean region"
286820,"Strengthen North West Nigeria’s Emergency Preparedness, Cash Preparedness, and Shock-Responsive Social Protection (SRSP) Regarding Recurrent Flood Risks (Kaduna and Jigawa) "
239006,Emergency aid in the areas of protection and health as well as cash transfers for those in particular need of protection
288828,"Education in Emergencies for Palestine Refugee Children-Phase IV - Emergency Cash Assistance to Palestine Refugees in Syria - Digitization of UNRWA Historical Documents of Registered Palestine Refugees in Lebanon, Syria and the West Bank"
239007,Emergency aid in the areas of protection and health as well as cash transfers for those in particular need of protection
291338,Emergency Cash Assistance to Vulnerable Palestine Refugees in Syria
291346,Cash Assistance and Resilient Livelihoods for Improved Nutrition and FoodSecurity (CARES)
291354,Transferts monétaires d'urgence aux populations affectées par la crise dans le nord du Bénin
239008,Emergency aid in the areas of protection and health as well as cash transfers for those in particular need of protection
